,result,compensation,internal_c_i
175,0.80865680938459,True,32.55462656256932
176,0.6899344596823799,True,33.72320267190254
177,0.7492906753744989,True,32.646896529884444
178,0.7660211899389447,True,32.80034279936785
179,0.6917931043963782,True,34.99930767590458
180,0.6576350193151492,True,34.46570454382324
181,0.6920098738339969,True,33.08813946380528
182,0.9072189292099165,True,34.61794050782406
183,0.7977619033675784,True,34.16096538897327
184,0.6900551193493052,True,34.35603584440829
185,0.786375886920602,True,33.43566391663184
186,0.9055405491180213,True,34.72757399410777
187,0.8493897843516657,True,33.57132655665557
188,0.7869603598737306,True,33.73050650891022
189,0.8867499989978141,True,32.16885381856957
190,0.89989584110862,True,32.538983659807975
191,0.8701369626153189,True,32.95807142206797
192,0.7426888484639022,True,33.26051662692678
193,0.8876295842247283,True,32.990453120129686
194,0.8885950140424905,True,33.12831537560072
195,0.8651143712563082,True,32.86019458078777
196,0.679707072493925,True,33.37415558150308
197,0.840845278953591,True,34.6689272319585
198,0.84934380932189,True,33.289116184995
199,0.8742074115029781,True,33.84326206213202
200,0.8134514498330961,True,33.45055580645389
201,0.7793114816453914,True,34.124278490579684
202,0.7397284931994799,True,34.43747397770616
203,0.814365172310209,True,33.264692650708604
204,0.737378642113665,True,34.42768357188913
205,0.7573878915418146,True,34.13590728625167
206,0.708815524527118,True,33.22496036377927
207,0.7383423134072999,True,33.72160233316394
208,0.8073358361215578,True,35.11684861176025
209,0.7722607039677374,True,34.93743284476755
210,0.8116593757538874,True,35.08823810623961
211,0.8015084302109283,True,35.54609980213583
212,0.8150610187260001,True,34.901846838820255
213,0.8254285661181909,True,34.53694083971863
214,0.8618472482085116,True,34.939195193331315
215,0.8049406534186538,True,34.632609378196136
216,0.829151252428258,True,34.511990408742044
217,0.7667502994775096,True,34.820150610272016
218,0.8009246153213102,True,36.95241067851731
219,0.7094560537890733,True,35.16470006151274
220,0.7337794841880383,True,35.93886024212659
221,0.7699079531622525,True,36.38882771824316
222,0.6865780875601423,True,37.371110548056514
223,0.6803207525237506,True,35.535693286450034
224,0.6846870011979838,True,36.7479374545946
225,0.8354568385064368,True,36.370979512301275
226,0.7144936957530386,True,37.34213334439029
227,0.8880072486058681,True,36.34012669001761
228,0.6675329684008157,True,36.455524730841844
229,0.8579744029067593,True,36.07389530023032
230,0.8706712894037769,True,36.967217494736815
231,0.7324139106159132,True,36.860075290197656
232,0.7615088234630124,True,36.71213781518088
233,0.6809310979614986,True,35.623808539542686
234,0.7230714800176934,True,38.20946926180643
235,0.6478820653995819,True,35.35343889806821
236,0.6297037710153509,True,35.89280329584094
237,0.6904654892984408,True,36.26277061493513
238,0.6550320138954159,True,39.10374343673849
239,0.5960474009218006,True,36.514952446306324
240,0.609258258840971,True,37.36627153515111
241,0.6326261622239162,True,36.159862820102724
242,0.663365489929064,True,35.40283872696095
243,0.670761102140251,True,37.406746743821266
244,0.6562414595850924,True,38.026584070453254
245,0.705468412119494,True,36.45127404401346
246,0.6506533602911996,True,37.08491229605439
247,0.7406199798546491,True,36.76857203564937
248,0.8097765962834218,True,37.40538103815016
249,0.7815656572966174,True,37.266677015784495
250,0.5913496268057234,True,36.37174777063512
251,0.6336491284678601,True,36.93647971184289
252,0.5982663893763258,True,37.315812826252305
253,0.7137509366279888,True,39.37439218420612
254,0.7060572734617102,True,41.2812919884608
255,0.6436443330351693,True,38.734553677395375
256,0.7387870788545593,True,37.57060814905715
257,0.7254522625401653,True,36.493971959267526
258,0.6879499583573875,True,37.144528188378054
259,0.7524592901896286,True,39.3365321502095
260,0.8050061992296763,True,36.88270403494818
261,0.7185034707678287,True,37.43101827623219
262,0.6917238065914023,True,38.98060446271286
263,0.672886249821455,True,37.27780007713219
264,0.6745459243828629,True,38.10240983593892
265,0.6850472064505265,True,37.1379022490371
266,0.7616477081207792,True,38.36990950362214
267,0.7360859128684273,True,38.26081355845647
268,0.7116072320409892,True,38.3908675396604
269,0.864495516246088,True,36.44741110653748
270,0.6865923033748703,True,38.50840461045275
271,0.6311758390988466,True,38.05513661431621
272,0.6646092639526362,True,38.664209655518626
273,0.640267514784044,True,38.579485825644326
274,0.6047346902403278,True,39.92236855867498
275,0.5952220215042526,True,38.47977781028224
276,0.5889194094166904,True,38.89258386350178
277,0.6398267732212078,True,39.75351392812437
278,0.5796777792378301,True,40.87027993383424
279,0.6223581567119612,True,40.28577427719544
280,0.6689522036241896,True,41.07785850169407
281,0.6301626249338312,True,41.5112010019023
282,0.6475769542192114,True,40.959566570420726
283,0.553341168017182,True,41.42708907540482
284,0.5607707664800836,True,42.132814521763734
285,0.5441829596839494,True,42.205398455121454
286,0.620057794831542,True,41.796264734405796
287,0.6424373036502599,True,43.53025644356498
288,0.6793973103244102,True,42.32027161559098
289,0.5540840643661775,True,41.985241448022755
290,0.613444941426013,True,42.81837469130598
291,0.5811007141890447,True,42.28761620759688
292,0.6482759654692755,True,43.40775390069761
293,0.5302812973461515,True,43.87622631896984
294,0.6239200563808118,True,43.36636798417642
295,0.6891714835374805,True,42.30013492781127
296,0.6353271336845004,True,43.48583090294874
297,0.5390186495031648,True,42.63933264255364
298,0.5612140932820535,True,43.54694420935412
299,0.5319534418499365,True,42.59266008912039
300,0.642718146811101,True,42.78162379869641
301,0.5098004457562877,True,42.88683846645061
302,0.5464377906677435,True,44.02114087439999
303,0.5751824398792497,True,42.95017472657787
304,0.579897912407327,True,44.63659534208524
305,0.6092365403907211,True,43.307270510492
306,0.5086116611068694,True,42.65120431726087
307,0.5560941731505511,True,42.67573897784655
308,0.5902741029022581,True,43.67257088395028
309,0.4853030997567944,True,42.6426686758901
310,0.5609298878479192,True,43.18033278984618
311,0.5112722114027317,True,42.86731952945145
312,0.5475826812966895,True,42.482381462505764
313,0.48228396947410024,True,42.404343401346814
314,0.5499302047467053,True,41.78246555767349
315,0.6214612239067994,True,42.73170491000102
316,0.5307852097335671,True,43.147985650549664
317,0.48825599320098884,True,40.40434695036273
318,0.5275024957068799,True,41.7290321797025
319,0.54251922595292,True,41.053379801086095
320,0.6050366600461459,True,42.177906488421804
321,0.5571052355383533,True,40.761591418436026
322,0.5275981748885926,True,41.364712555643344
323,0.5288712582631355,True,41.50693539846987
324,0.5388586847558465,True,41.33082618725513
325,0.5449515386298888,True,41.34271941162028
326,0.5598746517705772,True,43.423994021463265
327,0.5785692735531858,True,44.703712132988095
328,0.5556852648078097,True,43.00581794294588
329,0.5384598033503629,True,42.62629167471098
330,0.5498034824640088,True,43.64600437752075
331,0.5259213182430057,True,43.288956886608645
332,0.6190534885838969,True,42.77632597577118
333,0.6081190872995876,True,42.8948355576575
334,0.5383303523479848,True,40.40483867068148
335,0.6054252697162468,True,41.66064878496982
336,0.6221012607889651,True,41.01245631472491
337,0.6415084740783255,True,41.267874604189345
338,0.5876192741037696,True,42.13520660858137
339,0.591727041057542,True,42.489674564827894
340,0.589984816266568,True,44.48133975071194
341,0.5938429140730809,True,45.31365347420521
342,0.5695241851420051,True,41.71270760228675
343,0.5692117061222476,True,41.638813320329234
344,0.5870598217359593,True,41.26377693941268
345,0.5691016623550924,True,41.3165449477013
346,0.6390800742679736,True,42.14317002833718
347,0.6107617698065566,True,40.84646701490054
348,0.6518806204681752,True,41.267837555731454
349,0.6482873345655398,True,40.97171607046733
350,0.6789984981249794,True,40.89748214558591
351,0.5993579957887829,True,40.768117766681755
352,0.651158435175747,True,39.82864539617717
353,0.6037942808039448,True,39.89673307301235
354,0.6436575146981742,True,41.300118542692644
355,0.6185250717588887,True,40.309185858115214
356,0.6104921180568469,True,40.81581051246045
357,0.6379285353698039,True,40.969914999392074
358,0.6123925307606392,True,40.15086779318128
359,0.6629732346803263,True,40.242514916686254
360,0.6247340346221943,True,39.3666257136843
361,0.6402774444867684,True,41.566532206573555
